TName,Location,Phone,MTitle,ShowTime,Rating,CCode,CName
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,A,Delroy Lindo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,A,Gary Sinese
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,A,Lili Taylor
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,A,Mel Gibson
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,A,Rene Russo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,5:20 PM,R,D,Ron Howard
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,A,Delroy Lindo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,A,Gary Sinese
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,A,Lili Taylor
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,A,Mel Gibson
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,A,Rene Russo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,7:00 PM,R,D,Ron Howard
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,A,Delroy Lindo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,A,Gary Sinese
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,A,Lili Taylor
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,A,Mel Gibson
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,A,Rene Russo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,8:00 PM,R,D,Ron Howard
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,A,Delroy Lindo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,A,Gary Sinese
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,A,Lili Taylor
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,A,Mel Gibson
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,A,Rene Russo
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Ransom,9:40 PM,R,D,Ron Howard
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,4:45 PM,PG,A,Bill Murray
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,4:45 PM,PG,A,Michael Jordan
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,4:45 PM,PG,A,Theresa Randle
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,4:45 PM,PG,A,Wayne Knight
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,4:45 PM,PG,D,Joe Pytka
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,5:50 PM,PG,A,Bill Murray
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,5:50 PM,PG,A,Michael Jordan
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,5:50 PM,PG,A,Theresa Randle
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,5:50 PM,PG,A,Wayne Knight
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,5:50 PM,PG,D,Joe Pytka
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,7:15 PM,PG,A,Bill Murray
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,7:15 PM,PG,A,Michael Jordan
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,7:15 PM,PG,A,Theresa Randle
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,7:15 PM,PG,A,Wayne Knight
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,7:15 PM,PG,D,Joe Pytka
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,8:10 PM,PG,A,Bill Murray
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,8:10 PM,PG,A,Michael Jordan
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,8:10 PM,PG,A,Theresa Randle
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,8:10 PM,PG,A,Wayne Knight
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,8:10 PM,PG,D,Joe Pytka
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,9:30 PM,PG,A,Bill Murray
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,9:30 PM,PG,A,Michael Jordan
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,9:30 PM,PG,A,Theresa Randle
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,9:30 PM,PG,A,Wayne Knight
SOCAL Marketplace Cinema,"University/mission Inn Exits East Of 91 Freeway On, Riverside",(909) 682-4040,Space Jam,9:30 PM,PG,D,Joe Pytka
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",4:20 PM,PG-13,A,Bette Midler
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",4:20 PM,PG-13,A,Diane Keaton
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",4:20 PM,PG-13,A,Goldie Hawn
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",4:20 PM,PG-13,D,Hugh Wilson
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",7:10 PM,PG-13,A,Bette Midler
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",7:10 PM,PG-13,A,Diane Keaton
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",7:10 PM,PG-13,A,Goldie Hawn
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",7:10 PM,PG-13,D,Hugh Wilson
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",9:30 PM,PG-13,A,Bette Midler
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",9:30 PM,PG-13,A,Diane Keaton
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",9:30 PM,PG-13,A,Goldie Hawn
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,"First Wives Club, The",9:30 PM,PG-13,D,Hugh Wilson
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,5:00 PM,PG-13,A,and Louise Fletcher
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,5:00 PM,PG-13,A,Jon Lovitz
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,5:00 PM,PG-13,A,Mekhi Phifer
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,5:00 PM,PG-13,A,Tia Carrera
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,5:00 PM,PG-13,D,Hart Bochner
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,7:00 PM,PG-13,A,and Louise Fletcher
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,7:00 PM,PG-13,A,Jon Lovitz
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,7:00 PM,PG-13,A,Mekhi Phifer
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,7:00 PM,PG-13,A,Tia Carrera
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,7:00 PM,PG-13,D,Hart Bochner
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,and Louise Fletcher
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Jon Lovitz
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Mekhi Phifer
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Tia Carrera
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,D,Hart Bochner
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,and Louise Fletcher
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Jon Lovitz
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Mekhi Phifer
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,A,Tia Carrera
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,High School High,9:00 PM,PG-13,D,Hart Bochner
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,Claire Danes
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,Diane Venora
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,John Leguizamo
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,Leonardo DiCaprio
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,Paul Rudd
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,A,Paul Sorvino
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,4:30 PM,R,D,Baz Luhrmann
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,Claire Danes
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,Diane Venora
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,John Leguizamo
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,Leonardo DiCaprio
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,Paul Rudd
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,A,Paul Sorvino
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,7:00 PM,R,D,Baz Luhrmann
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,Claire Danes
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,Diane Venora
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,John Leguizamo
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,Leonardo DiCaprio
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,Paul Rudd
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,A,Paul Sorvino
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Romeo & Juliet,9:45 PM,R,D,Baz Luhrmann
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,5:25 PM,PG,A,Bill Murray
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,5:25 PM,PG,A,Michael Jordan
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,5:25 PM,PG,A,Theresa Randle
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,5:25 PM,PG,A,Wayne Knight
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,5:25 PM,PG,D,Joe Pytka
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,7:30 PM,PG,A,Bill Murray
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,7:30 PM,PG,A,Michael Jordan
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,7:30 PM,PG,A,Theresa Randle
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,7:30 PM,PG,A,Wayne Knight
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,7:30 PM,PG,D,Joe Pytka
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,9:35 PM,PG,A,Bill Murray
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,9:35 PM,PG,A,Michael Jordan
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,9:35 PM,PG,A,Theresa Randle
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,9:35 PM,PG,A,Wayne Knight
United Artists Riverside (Galleria) Tyler Mall,"Riverside Fwy Tyler, Riverside",(714) 689-802,Space Jam,9:35 PM,PG,D,Joe Pytka
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Greg Kinnear
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Hector Elizondo
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Jon Seda
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Laurie Metcalf
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Maria Pitillo
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Roscoe Lee Browne
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,A,Tim Conway
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,5:15 PM,,D,Garry Marshall
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Greg Kinnear
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Hector Elizondo
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Jon Seda
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Laurie Metcalf
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Maria Pitillo
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Roscoe Lee Browne
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,A,Tim Conway
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Dear God,9:25 PM,,D,Garry Marshall
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Bernard Hill
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Brian McCardie
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Emily Mortimer
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Henry Cele
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,John Kani
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Michael Douglas
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Tom Wilkinson
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,A,Val Kilmer
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Ghost & The Darkness, The",7:15 PM,R,D,Stephen Hopkins
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Bill Murray
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Janeane Garofalo
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Jeremy Piven
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Keith David
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Matthew McConaughey
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,A,Pat Hingle
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Larger Than Life,7:30 PM,PG,D,Howard Franklin
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",10:20 PM,PG-13,A,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",10:20 PM,PG-13,A,Jeff Bridges
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",10:20 PM,PG-13,A,Lauren Bacall
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",10:20 PM,PG-13,A,Pierce Brosnan
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",10:20 PM,PG-13,D,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",4:30 PM,PG-13,A,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",4:30 PM,PG-13,A,Jeff Bridges
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",4:30 PM,PG-13,A,Lauren Bacall
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",4:30 PM,PG-13,A,Pierce Brosnan
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",4:30 PM,PG-13,D,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",7:40 PM,PG-13,A,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",7:40 PM,PG-13,A,Jeff Bridges
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",7:40 PM,PG-13,A,Lauren Bacall
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",7:40 PM,PG-13,A,Pierce Brosnan
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,"Mirror Has Two Faces, The",7:40 PM,PG-13,D,Barbra Streisand
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,Blair Underwood
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,Jada Pinkett
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,John C. McGinley
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,Kimberly Elise
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,Queen Latifah
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,A,Vivica Fox
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,10:05 PM,R,D,F. Gary Gray
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,Blair Underwood
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,Jada Pinkett
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,John C. McGinley
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,Kimberly Elise
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,Queen Latifah
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,A,Vivica Fox
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,4:40 PM,R,D,F. Gary Gray
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,Blair Underwood
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,Jada Pinkett
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,John C. McGinley
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,Kimberly Elise
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,Queen Latifah
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,A,Vivica Fox
United Artists Riverside Park Sierra,"3600 Park Sierra Dr., Riverside",(909) 359-6995,Set It Off,7:20 PM,R,D,F. Gary Gray
